DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2016.10.25,10768.5,10825,10735.5,10763.5,1741,0,0
2016.10.26,10762,10765.5,10625,10689,2081,0,0
2016.10.27,10643.5,10769.5,10643,10702.5,1941,0,0
2016.10.28,10677.5,10712,10571.5,10644.5,2481,0,0
2016.10.31,10678.5,10688,10627.5,10675,1176,0,0
2016.11.01,10726,10737.5,10451,10490.5,3376,0,0
2016.11.02,10429.5,10465,10328.5,10375,2186,0,0
2016.11.03,10369.5,10403,10290,10298,1546,0,0
2016.11.04,10317,10317,10196.5,10211,1351,0,0
2016.11.07,10406,10463.5,10375,10462,1211,0,0
2016.11.08,10437,10548,10407.5,10525.5,1926,0,0
2016.11.09,10048,10678,10028.5,10652,6951,0,0
2016.11.10,10706,10793,10570.5,10664.5,4036,0,0
2016.11.11,10670.5,10709,10581,10681,2456,0,0
2016.11.14,10761.5,10797.5,10664,10706.5,2121,0,0
2016.11.15,10701,10756,10660,10754.5,1386,0,0
2016.11.16,10770.5,10772.5,10606,10658.5,2211,0,0
2016.11.17,10676,10726.5,10597.5,10726,2081,0,0
2016.11.18,10722,10747,10645,10657.5,1396,0,0
2016.11.21,10684.5,10725.5,10589.5,10710,2466,0,0
2016.11.22,10769.5,10771.5,10698,10740.5,1181,0,0
2016.11.23,10738,10744,10599.5,10679,2301,0,0
2016.11.24,10672,10716.5,10648.5,10688,1201,0,0
2016.11.25,10700.5,10714,10645.5,10704.5,2632,0,0
2016.11.28,10684,10688.5,10550.5,10554.5,7074,0,0
2016.11.29,10570.5,10644.5,10536,10617.5,7219,0,0
2016.11.30,10624.5,10691.5,10601.5,10620,6374,0,0
2016.12.01,10610.5,10624.5,10477.5,10486.5,8679,0,0
2016.12.02,10470.5,10545,10400,10521.5,7164,0,0
2016.12.05,10453.5,10738,10420.5,10708.5,12099,0,0
2016.12.06,10718.5,10839,10664,10827,6684,0,0
2016.12.07,10856.5,11085.5,10844,11043.5,7079,0,0
2016.12.08,11026,11202,10980,11167.5,10549,0,0
2016.12.09,11185,11235,11141.5,11225.5,5784,0,0
2016.12.12,11228,11234,11138.5,11162.5,6164,0,0
2016.12.13,11173.5,11305.5,11171,11276.5,5864,0,0
2016.12.14,11271,11319.5,11220,11231,7684,0,0
2016.12.15,11259,11397,11254,11378,7254,0,0
2016.12.16,11366,11451.5,11350,11388,7254,0,0
2016.12.19,11412,11430.5,11377,11396.5,4379,0,0
2016.12.20,11412,11473.5,11408,11458.5,4544,0,0
2016.12.21,11447.5,11482,11444,11464.5,3484,0,0
2016.12.22,11443.5,11478,11427,11449,3669,0,0
2016.12.23,11457,11485.5,11406,11453.5,3694,0,0
2016.12.27,11430,11482.5,11426,11464.5,3319,0,0
2016.12.28,11472,11480.5,11432.5,11439.5,2524,0,0
2016.12.29,11446,11462.5,11412,11436,3494,0,0
2016.12.30,11455.5,11485.5,11402,11445.5,4724,0,0
2017.01.02,11410,11621,11408,11590,5574,0,0
2017.01.03,11610,11649,11550.5,11587,6599,0,0
2017.01.04,11601.5,11616.5,11527.5,11584,5069,0,0
2017.01.05,11546,11601,11529,11571,6159,0,0
2017.01.06,11558.5,11617,11541,11602.5,4844,0,0
2017.01.09,11624.5,11630.5,11519,11551.5,4909,0,0
2017.01.10,11542,11602,11541,11566,4994,0,0
2017.01.11,11569.5,11691.5,11519.5,11652,8439,0,0
2017.01.12,11613.5,11624,11488.5,11563.5,5909,0,0
2017.01.13,11572,11633.5,11552,11604.5,5224,0,0
2017.01.16,11565,11576.5,11526.5,11554,4144,0,0
2017.01.17,11537.5,11586,11424,11549.5,7459,0,0
2017.01.18,11601,11619,11528.5,11619,4964,0,0
2017.01.19,11623.5,11643.5,11558,11571.5,5299,0,0
2017.01.20,11590.5,11633,11544,11616.5,5629,0,0
2017.01.23,11561.5,11606.5,11506,11568.5,6844,0,0
2017.01.24,11573.5,11643.5,11538,11629.5,4759,0,0
2017.01.25,11645,11831,11637.5,11818,5599,0,0
2017.01.26,11846,11894,11820,11834,5359,0,0
2017.01.27,11839.5,11854.5,11800.5,11813.5,3349,0,0
2017.01.30,11769,11796,11662,11717,6699,0,0
2017.01.31,11675,11734.5,11534.5,11588,7004,0,0
2017.02.01,11636,11724,11610.5,11663.5,6869,0,0
2017.02.02,11607,11672,11598,11649,5859,0,0
2017.02.03,11621,11689.5,11621,11656,5194,0,0
2017.02.06,11654.5,11678,11476,11505.5,7709,0,0
2017.02.07,11479.5,11603.5,11459.5,11555.5,6374,0,0
2017.02.08,11567.5,11587,11474.5,11550.5,6009,0,0
2017.02.09,11564.5,11657.5,11541.5,11639.5,7429,0,0
2017.02.10,11679,11716.5,11639,11664,5134,0,0
2017.02.13,11669,11808.5,11668.5,11773.5,4944,0,0
2017.02.14,11762,11800,11747,11792.5,4824,0,0
2017.02.15,11807,11845,11718.5,11789.5,6009,0,0
2017.02.16,11780.5,11810.5,11723,11770,5894,0,0
2017.02.17,11748,11795,11687.5,11785.5,6454,0,0
2017.02.20,11819.5,11857.5,11801,11822,3829,0,0
2017.02.21,11823,11995,11794.5,11991,5499,0,0
2017.02.22,11984,12029,11964,12000,5879,0,0
2017.02.23,11998.5,12014,11924,11950,4654,0,0
2017.02.24,11923,11934.5,11718,11835.5,8514,0,0
2017.02.27,11830,11862,11790,11852,5439,0,0
2017.02.28,11843.5,11852,11777.5,11826.5,5369,0,0
2017.03.01,11866.5,12099,11856.5,12070.5,6019,0,0
2017.03.02,12075.5,12088.5,12037.5,12046,4614,0,0
2017.03.03,12012.5,12055.5,11988.5,12013,28545,0,0
2017.03.06,11990,11999.5,11916.5,11978,39210,0,0
2017.03.07,11983,12007.5,11939,11985,36235,0,0
2017.03.08,11955.5,12048.5,11946,11973,47035,0,0
2017.03.09,11977,12055.5,11946.5,12015.5,47370,0,0
2017.03.10,12041,12096.5,11961.5,11991,47995,0,0
2017.03.13,11992.5,12046.5,11975.5,12036,36254,0,0
2017.03.14,12035,12039.5,11957,12021.5,39080,0,0
2017.03.15,12029.5,12094,12008,12090,39005,0,0
2017.03.16,12128.5,12209,12075.5,12108.5,44352,0,0
2017.03.17,12076,12148.5,12048,12109,40270,0,0
2017.03.20,12069,12111.5,12057.5,12075.5,33486,0,0
2017.03.21,12095,12141,11922.5,11936.5,54232,0,0
2017.03.22,11899,11977,11878,11960.5,50809,0,0
2017.03.23,11974,12074.5,11922,12042,50664,0,0
2017.03.24,12081.5,12126.5,12036,12103.5,48549,0,0
2017.03.27,12019.5,12062,11943,12054.5,51330,0,0
2017.03.28,12093.5,12214.5,12070.5,12205,41785,0,0
2017.03.29,12199,12265,12195.5,12232,41725,0,0
2017.03.30,12230.5,12285.5,12223,12282.5,35333,0,0
2017.03.31,12247.5,12366,12241,12344,39265,0,0
2017.04.03,12358,12411,12233,12309,45360,0,0
2017.04.04,12274.5,12326,12252,12321.5,40665,0,0
2017.04.05,12321,12321,12198,12203,47450,0,0
2017.04.06,12162.5,12269,12141,12246,51115,0,0
2017.04.07,12211.5,12278.5,12167.5,12251,47665,0,0
2017.04.10,12259.5,12296.5,12199.5,12210,39565,0,0
2017.04.11,12203,12247,12069.5,12204.5,52265,0,0
2017.04.12,12197,12267.5,12144,12163,52590,0,0
2017.04.13,12170.5,12179,12089.5,12109.5,49230,0,0
2017.04.18,12202,12203.5,11980,12020,54965,0,0
2017.04.19,12043,12063,11988.5,11996,43360,0,0
2017.04.20,12015,12085,11963,12063.5,44590,0,0
2017.04.21,12067,12114.5,12030.5,12099.5,48000,0,0
2017.04.24,12296.5,12502.5,12271.5,12486.5,50355,0,0
2017.04.25,12461.5,12518.5,12452,12500.5,40110,0,0
2017.04.26,12507.5,12510.5,12450.5,12455,37535,0,0
2017.04.27,12458.5,12495.5,12446,12463.5,36830,0,0
2017.04.28,12455.5,12478,12426,12453.5,35885,0,0
2017.05.02,12470.5,12540.5,12443,12532.5,33480,0,0
2017.05.03,12517.5,12547.5,12487,12541,32280,0,0
2017.05.04,12558.5,12662.5,12543.5,12650,36993,0,0
2017.05.05,12613,12839.5,12601,12824,42490,0,0
2017.05.08,12811.5,12818.5,12666,12710.5,44323,0,0
2017.05.09,12715,12792.5,12710.5,12753,36164,0,0
2017.05.10,12740,12786.5,12717,12774.5,33900,0,0
2017.05.11,12766.5,12780,12666.5,12742,42670,0,0
2017.05.12,12719.5,12790,12714,12787,35839,0,0
2017.05.15,12812.5,12843,12726,12807,35464,0,0
2017.05.16,12800,12840,12771.5,12805,36658,0,0
2017.05.17,12749,12787,12543.5,12547,55805,0,0
2017.05.18,12564.5,12641,12491,12610.5,67925,0,0
2017.05.19,12622.5,12655,12593,12626.5,43570,0,0
2017.05.22,12661.5,12685.5,12564,12624.5,42537,0,0
2017.05.23,12591.5,12701.5,12582.5,12664.5,47160,0,0
2017.05.24,12643,12660,12610.5,12643,37569,0,0
2017.05.25,12664.5,12708,12536,12615.5,49685,0,0
2017.05.26,12593,12609,12525.5,12597,44086,0,0
2017.05.29,12613,12644,12573.5,12622.5,25881,0,0
2017.05.30,12609.5,12647,12562,12585.5,45033,0,0
2017.05.31,12575,12708,12575,12630,53234,0,0
2017.06.01,12642,12696,12615.5,12691.5,44534,0,0
2017.06.02,12734.5,12878.5,12726.5,12840.5,50865,0,0
2017.06.06,12774.5,12791.5,12651,12661.5,50970,0,0
2017.06.07,12677.5,12745.5,12634.5,12691.5,48300,0,0
2017.06.08,12694.5,12732,12670.5,12717.5,50636,0,0
2017.06.09,12714,12811.5,12689,12761,59275,0,0
2017.06.12,12751.5,12775,12652.5,12690.5,52189,0,0
2017.06.13,12705,12801.5,12684.5,12788,38484,0,0
2017.06.14,12771,12914.5,12768,12826,51170,0,0
2017.06.15,12801,12805,12609.5,12690.5,57428,0,0
2017.06.16,12713.5,12756.5,12700,12748,42289,0,0
2017.06.19,12769.5,12909,12769.5,12899.5,40413,0,0
2017.06.20,12924.5,12948,12774,12805,42594,0,0
2017.06.21,12787,12798,12700.5,12756,50060,0,0
2017.06.22,12771,12799.5,12707,12765,45211,0,0
2017.06.23,12785,12788,12665,12725.5,47909,0,0
2017.06.26,12749.5,12834,12742,12759.5,42529,0,0
2017.06.27,12747.5,12750,12580.5,12593,63215,0,0
2017.06.28,12575,12683,12527.5,12672,57605,0,0
2017.06.29,12706.5,12728,12341,12394,78905,0,0
2017.06.30,12389.5,12452,12302.5,12367.5,65309,0,0
2017.07.03,12405,12479.5,12376.5,12436,42574,0,0
2017.07.04,12431.5,12476,12406.5,12438.5,35668,0,0
2017.07.05,12428,12491.5,12396,12475,54835,0,0
2017.07.06,12472,12483.5,12306.5,12339.5,63000,0,0
2017.07.07,12337,12416.5,12328,12410,46915,0,0
2017.07.10,12450,12475,12394,12447,41420,0,0
