DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2017.02.20,53.83,54.21,53.69,53.96,347,347,0
2017.02.21,53.94,54.99,53.89,54.21,626,626,0
2017.02.22,54.22,54.56,53.35,53.85,598,598,0
2017.02.23,53.87,54.9,53.86,54.33,600,600,0
2017.02.24,54.31,54.47,53.73,53.97,498,498,0
2017.02.27,54.01,54.59,53.91,54,505,505,0
2017.02.28,53.99,54.19,53.16,53.96,612,612,0
2017.03.01,53.93,54.4,53.6,53.62,594,594,0
2017.03.02,53.65,53.77,52.51,52.51,667,667,0
2017.03.03,52.53,53.36,52.52,53.17,615,615,0
2017.03.06,53.27,53.53,52.74,53.14,645,645,0
2017.03.07,53.14,53.77,52.68,52.75,634,634,0
2017.03.08,52.74,52.88,50.03,50.17,783,783,0
2017.03.09,50.18,50.81,48.57,49.58,1435,1435,0
2017.03.10,49.57,50.09,48.29,48.35,1061,1061,0
2017.03.12,48.42,48.5,48.11,48.14,51,51,0
2017.03.13,48.12,49.22,47.88,48.91,984,984,0
2017.03.14,48.9,49.39,47.69,48.96,1003,1003,0
2017.03.15,48.97,49.67,48.76,49.62,798,798,0
2017.03.16,49.61,50.12,48.99,49.27,726,726,0
2017.03.17,49.26,49.68,49.08,49.21,516,516,0
2017.03.19,49.24,49.24,49.16,49.2,13,13,0
2017.03.20,49.19,49.33,48.44,48.97,718,718,0
2017.03.21,48.96,49.45,47.97,48.09,700,700,0
2017.03.22,48.08,48.29,47.05,48.19,851,851,0
2017.03.23,48.18,48.45,47.56,47.7,565,565,0
2017.03.24,47.71,48.16,47.52,48.1,571,571,0
2017.03.27,48.08,48.24,47.06,47.81,770,770,0
2017.03.28,47.85,48.71,47.77,48.4,596,596,0
2017.03.29,48.41,49.59,48.35,49.58,594,594,0
2017.03.30,49.58,50.44,49.25,50.32,633,633,0
2017.03.31,50.29,50.79,49.88,50.78,647,647,0
2017.04.03,50.66,50.8,50.1,50.21,582,582,0
2017.04.04,50.2,51.7,49.86,51.51,1591,1591,0
2017.04.05,51.6,52.31,51.17,51.23,4540,4540,0
2017.04.06,51.18,52.22,51.18,52.13,3687,3687,0
